01-28-2009,128.381,109.156
01-29-2009,128.464,109.156
01-30-2009,128.483,109.156
01-31-2009,128.402,109.156
02-01-2009,128.457,109.734
02-02-2009,128.492,109.734
02-03-2009,128.548,109.734
02-04-2009,128.601,109.734
02-05-2009,128.629,109.734
02-06-2009,128.591,109.734
02-07-2009,128.042,109.734
02-08-2009,126.391,109.734
02-09-2009,126.496,109.734
02-10-2009,126.583,109.734
02-11-2009,126.567,109.734
02-12-2009,126.601,109.734
02-13-2009,126.562,109.734
02-14-2009,126.547,109.734
02-15-2009,126.565,109.734
02-16-2009,126.411,109.734
02-17-2009,126.544,109.734
02-18-2009,126.542,109.734
02-19-2009,126.618,109.734
02-20-2009,126.600,109.734
02-21-2009,126.553,109.734
02-22-2009,126.561,109.734
02-23-2009,126.754,109.734
02-24-2009,126.786,109.734
02-25-2009,126.785,109.734
02-26-2009,126.854,109.734
02-27-2009,126.996,109.734
02-28-2009,127.009,109.734
03-01-2009,127.124,110.208
03-02-2009,127.149,110.208
03-03-2009,127.534,110.208
03-04-2009,128.021,110.208
03-05-2009,128.209,110.208
03-06-2009,128.275,110.208
03-07-2009,128.329,110.208
03-08-2009,128.355,110.208
03-09-2009,128.487,110.208
03-10-2009,128.619,110.208
03-11-2009,128.851,110.208
03-12-2009,128.842,110.208
03-13-2009,128.991,110.208
03-14-2009,129.070,110.208
03-15-2009,129.088,110.208
03-16-2009,128.904,110.208
03-17-2009,128.989,110.208
03-18-2009,129.052,110.208
03-19-2009,129.188,110.208
03-20-2009,129.205,110.208
03-21-2009,129.191,110.208
03-22-2009,129.194,110.208
03-23-2009,129.046,110.208
03-24-2009,129.156,110.208
03-25-2009,129.199,110.208
03-26-2009,129.236,110.208
03-27-2009,129.333,110.208
03-28-2009,129.346,110.208
03-29-2009,129.362,110.208
03-30-2009,129.829,110.208
03-31-2009,129.912,110.208
04-01-2009,130.345,110.913
04-02-2009,130.380,110.913
04-03-2009,130.489,110.913
04-04-2009,130.241,110.913
04-05-2009,130.278,110.913
04-06-2009,130.266,110.913
04-07-2009,130.624,110.913
04-08-2009,130.721,110.913
04-09-2009,130.776,110.913
04-10-2009,130.853,110.913
04-11-2009,130.862,110.913
04-12-2009,130.896,110.913
04-13-2009,130.824,110.913
04-14-2009,130.987,110.913
04-15-2009,131.172,110.913
04-16-2009,131.210,110.913
04-17-2009,131.310,110.913
04-18-2009,131.294,110.913
04-19-2009,131.324,110.913
04-20-2009,131.163,110.913
04-21-2009,131.270,110.913
04-22-2009,131.379,110.913
04-23-2009,131.414,110.913
04-24-2009,131.493,110.913
04-25-2009,131.458,110.913
04-26-2009,131.479,110.913
04-27-2009,131.747,110.913
04-28-2009,131.841,110.913
04-29-2009,131.945,110.913
04-30-2009,131.980,110.913
05-01-2009,131.963,111.282
05-02-2009,131.972,111.282
05-03-2009,132.000,111.282
05-04-2009,132.005,111.282
05-05-2009,132.206,111.282
05-06-2009,132.294,111.282
05-07-2009,132.385,111.282
05-08-2009,132.591,111.282
05-09-2009,132.714,111.282
05-10-2009,132.756,111.282
05-11-2009,132.881,111.282
05-12-2009,132.950,111.282
05-13-2009,132.998,111.282
05-14-2009,133.176,111.282
05-15-2009,133.230,111.282
05-16-2009,133.307,111.282
05-17-2009,133.315,111.282
05-18-2009,133.287,111.282
05-19-2009,133.409,111.282
05-20-2009,133.587,111.282
05-21-2009,133.613,111.282
05-22-2009,133.635,111.282
05-23-2009,133.576,111.282
05-24-2009,133.592,111.282
05-25-2009,133.536,111.282
05-26-2009,133.564,111.282
05-27-2009,133.615,111.282
05-28-2009,133.637,111.282
05-29-2009,133.683,111.282
05-30-2009,133.629,111.282
05-31-2009,133.662,111.282
06-01-2009,133.940,111.650
06-02-2009,134.040,111.650
06-03-2009,134.071,111.650
06-04-2009,134.090,111.650
06-05-2009,134.041,111.650
06-06-2009,134.046,111.650
06-07-2009,134.027,111.650
06-08-2009,133.953,111.650
06-09-2009,134.031,111.650
06-10-2009,133.989,111.650
06-11-2009,134.028,111.650
06-12-2009,134.013,111.650
06-13-2009,133.999,111.650
06-14-2009,134.031,111.650
06-15-2009,134.040,111.650
06-16-2009,134.358,111.650
06-17-2009,134.569,111.650
06-18-2009,134.636,111.650
06-19-2009,134.623,111.650
06-20-2009,134.580,111.650
06-21-2009,134.600,111.650
06-22-2009,134.634,111.650
06-23-2009,134.978,111.650
06-24-2009,134.991,111.650
06-25-2009,135.065,111.650
06-26-2009,134.985,111.650
06-27-2009,134.909,111.650
06-28-2009,134.925,111.650
06-29-2009,134.703,111.650
06-30-2009,134.836,111.650
07-01-2009,134.986,112.124
07-02-2009,134.931,112.124
07-03-2009,134.974,112.124
07-04-2009,135.005,112.124
07-05-2009,135.142,112.124
07-06-2009,135.114,112.124
07-07-2009,135.025,112.124
07-08-2009,135.299,112.124
07-09-2009,135.346,112.124
07-10-2009,135.385,112.124
07-11-2009,135.360,112.124
07-12-2009,135.387,112.124
07-13-2009,135.787,112.124
07-14-2009,135.837,112.124
07-15-2009,135.867,112.124
07-16-2009,136.186,112.124
07-17-2009,136.194,112.124
07-18-2009,136.197,112.124
07-19-2009,136.217,112.124
07-20-2009,136.256,112.124
07-21-2009,136.280,112.124
07-22-2009,136.450,112.124
07-23-2009,136.557,112.124
07-24-2009,136.609,112.124
07-25-2009,136.618,112.124
07-26-2009,135.824,112.124
07-27-2009,135.754,112.124
07-28-2009,135.741,112.124
07-29-2009,136.186,112.124
07-30-2009,136.240,112.124
07-31-2009,136.401,112.124
08-01-2009,136.384,112.818
08-02-2009,137.355,112.818
08-03-2009,137.366,112.818
08-04-2009,137.419,112.818
08-05-2009,137.442,112.818
08-06-2009,137.726,112.818
08-07-2009,137.752,112.818
08-08-2009,137.743,112.818
08-09-2009,138.022,112.818
08-10-2009,138.035,112.818
08-11-2009,138.577,112.818
08-12-2009,138.638,112.818
08-13-2009,138.917,112.818
08-14-2009,138.925,112.818
08-15-2009,140.236,112.818
08-16-2009,140.260,112.818
08-17-2009,140.100,112.818
08-18-2009,140.240,112.818
08-19-2009,140.326,112.818
08-20-2009,140.274,112.818
08-21-2009,140.626,112.818
08-22-2009,140.694,112.818
08-23-2009,140.696,112.818
08-24-2009,140.675,112.818
08-25-2009,140.847,112.818
08-26-2009,140.923,112.818
08-27-2009,141.112,112.818
08-28-2009,141.304,112.818
08-29-2009,141.180,112.818
08-30-2009,141.194,112.818
08-31-2009,141.452,112.818
09-01-2009,141.749,113.755
09-02-2009,141.813,113.755
09-03-2009,141.929,113.755
09-04-2009,141.974,113.755
09-05-2009,141.981,113.755
09-06-2009,141.887,113.755
09-07-2009,142.028,113.755
09-08-2009,142.099,113.755
09-09-2009,142.139,113.755
09-10-2009,142.347,113.755
09-11-2009,142.441,113.755
09-12-2009,142.416,113.755
09-13-2009,142.432,113.755
09-14-2009,142.488,113.755
09-15-2009,142.610,113.755
09-16-2009,142.616,113.755
09-17-2009,142.678,113.755
09-18-2009,142.733,113.755
09-19-2009,142.672,113.755
09-20-2009,142.678,113.755
09-21-2009,142.354,113.755
09-22-2009,142.562,113.755
09-23-2009,142.637,113.755
09-24-2009,142.754,113.755
09-25-2009,142.663,113.755
09-26-2009,142.582,113.755
09-27-2009,142.606,113.755
09-28-2009,143.160,113.755
09-29-2009,143.121,113.755
09-30-2009,143.192,113.755
10-01-2009,143.338,114.597
10-02-2009,143.366,114.597
10-03-2009,143.488,114.597
10-04-2009,143.510,114.597
10-05-2009,143.562,114.597
10-06-2009,143.623,114.597
10-07-2009,143.645,114.597
10-08-2009,143.744,114.597
10-09-2009,143.763,114.597
10-10-2009,143.781,114.597
10-11-2009,143.774,114.597
10-12-2009,143.866,114.597
10-13-2009,143.899,114.597
10-14-2009,144.062,114.597
10-15-2009,144.171,114.597
10-16-2009,144.130,114.597
10-17-2009,144.131,114.597
10-18-2009,144.157,114.597
10-19-2009,144.149,114.597
10-20-2009,144.229,114.597
10-21-2009,144.281,114.597
10-22-2009,144.376,114.597
10-23-2009,144.319,114.597
10-24-2009,144.445,114.597
10-25-2009,144.459,114.597
10-26-2009,144.284,114.597
10-27-2009,144.362,114.597
10-28-2009,144.421,114.597
10-29-2009,144.586,114.597
10-30-2009,144.649,114.597
10-31-2009,144.672,114.597
11-01-2009,144.670,115.513
11-02-2009,144.701,115.513
11-03-2009,144.771,115.513
11-04-2009,144.834,115.513
11-05-2009,144.864,115.513
11-06-2009,145.489,115.513
11-07-2009,145.433,115.513
11-08-2009,145.918,115.513
11-09-2009,145.911,115.513
11-10-2009,146.055,115.513
11-11-2009,146.113,115.513
11-12-2009,146.145,115.513
11-13-2009,146.162,115.513
11-14-2009,146.216,115.513
11-15-2009,146.250,115.513
11-16-2009,146.466,115.513
11-17-2009,146.537,115.513
11-18-2009,146.626,115.513
11-19-2009,146.615,115.513
11-20-2009,146.652,115.513
11-21-2009,146.650,115.513
11-22-2009,146.785,115.513
11-23-2009,146.757,115.513
11-24-2009,146.761,115.513
11-25-2009,146.681,115.513
11-26-2009,146.710,115.513
11-27-2009,146.801,115.513
11-28-2009,146.769,115.513
11-29-2009,146.744,115.513
11-30-2009,146.797,115.513
12-01-2009,146.866,116.470
12-02-2009,146.862,116.470
12-03-2009,146.920,116.470
12-04-2009,146.951,116.470
12-05-2009,146.982,116.470
12-06-2009,146.976,116.470
12-07-2009,147.012,116.470
12-08-2009,147.082,116.470
12-09-2009,147.325,116.470
12-10-2009,147.391,116.470
12-11-2009,147.063,116.470
12-12-2009,147.393,116.470
